STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120412,0.00,0.0,0.0,-9999,63,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120413,0.00,0.0,0.0,-9999,66,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120414,0.16,0.0,0.0,-9999,67,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120415,0.67,0.0,0.0,-9999,77,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120416,0.01,0.0,0.0,-9999,67,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120417,0.00,0.0,0.0,-9999,57,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120418,0.01,0.0,0.0,-9999,73,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120419,0.00,0.0,0.0,-9999,61,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120420,0.02,0.0,0.0,-9999,47,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120421,0.00,0.0,0.0,-9999,53,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120422,0.00,0.0,0.0,-9999,53,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120423,0.00,0.0,0.0,-9999,60,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120424,0.00,0.0,0.0,-9999,66,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120425,0.10,0.0,0.0,-9999,61,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120426,0.00,0.0,0.0,-9999,55,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120427,0.01,0.0,0.0,-9999,54,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120428,0.25,0.0,0.0,-9999,50,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120429,0.36,0.0,0.0,-9999,57,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120430,0.00,0.0,0.0,-9999,62,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120501,0.09,0.0,0.0,-9999,65,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120502,0.00,0.0,0.0,-9999,80,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120503,1.34,0.0,0.0,-9999,86,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120504,0.28,0.0,0.0,-9999,73,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120505,0.00,0.0,0.0,-9999,60,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120506,0.80,0.0,0.0,-9999,70,51
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120507,0.47,0.0,0.0,-9999,64,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120508,0.00,0.0,0.0,-9999,70,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120509,0.06,0.0,0.0,-9999,60,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120510,0.00,0.0,0.0,-9999,67,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120511,0.00,0.0,0.0,-9999,78,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120512,0.03,0.0,0.0,-9999,69,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120513,0.00,0.0,0.0,-9999,72,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120514,0.00,0.0,0.0,-9999,82,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120515,0.05,0.0,0.0,-9999,86,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120516,0.00,0.0,0.0,-9999,65,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120517,0.00,0.0,0.0,-9999,74,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120518,0.00,0.0,0.0,-9999,85,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120519,0.00,0.0,0.0,-9999,92,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120520,0.14,0.0,0.0,-9999,93,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120521,0.00,0.0,0.0,-9999,67,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120522,0.00,0.0,0.0,-9999,71,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120523,0.00,0.0,0.0,-9999,82,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120524,0.00,0.0,0.0,-9999,90,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120525,0.00,0.0,0.0,-9999,83,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120526,0.00,0.0,0.0,-9999,86,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120527,0.00,0.0,0.0,-9999,97,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120528,0.00,0.0,0.0,-9999,95,77
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120529,0.00,0.0,0.0,-9999,85,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120530,0.00,0.0,0.0,-9999,70,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120531,1.12,0.0,0.0,-9999,54,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120601,0.01,0.0,0.0,-9999,65,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120602,0.00,0.0,0.0,-9999,76,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120603,0.00,0.0,0.0,-9999,81,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120604,0.00,0.0,0.0,-9999,75,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120605,0.00,0.0,0.0,-9999,70,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120606,0.00,0.0,0.0,-9999,76,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120607,0.00,0.0,0.0,-9999,82,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120608,0.00,0.0,0.0,-9999,88,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120609,0.00,0.0,0.0,-9999,90,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120610,0.00,0.0,0.0,-9999,93,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120611,0.00,0.0,0.0,-9999,90,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120612,0.00,0.0,0.0,-9999,78,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120613,0.00,0.0,0.0,-9999,72,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120614,0.00,0.0,0.0,-9999,87,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120615,0.00,0.0,0.0,-9999,94,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120616,0.31,0.0,0.0,-9999,94,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120617,0.11,0.0,0.0,-9999,87,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120618,0.00,0.0,0.0,-9999,94,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120619,0.00,0.0,0.0,-9999,95,78
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120620,0.00,0.0,0.0,-9999,95,77
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120621,0.01,0.0,0.0,-9999,85,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120622,0.00,0.0,0.0,-9999,87,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120623,0.00,0.0,0.0,-9999,87,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120624,0.00,0.0,0.0,-9999,94,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120625,0.00,0.0,0.0,-9999,76,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120626,0.00,0.0,0.0,-9999,83,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120627,0.00,0.0,0.0,-9999,92,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120628,0.04,0.0,0.0,-9999,100,76
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120629,0.42,0.0,0.0,-9999,88,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120630,0.00,0.0,0.0,-9999,92,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120701,0.00,0.0,0.0,-9999,91,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120702,0.00,0.0,0.0,-9999,98,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120703,0.00,0.0,0.0,-9999,96,77
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120704,0.00,0.0,0.0,-9999,102,79
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120705,0.28,0.0,0.0,-9999,103,79
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120706,0.00,0.0,0.0,-9999,103,82
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120707,0.00,0.0,0.0,-9999,98,73
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120708,0.00,0.0,0.0,-9999,85,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120709,0.00,0.0,0.0,-9999,91,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120710,0.00,0.0,0.0,-9999,83,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120711,0.00,0.0,0.0,-9999,87,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120712,0.00,0.0,0.0,-9999,91,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120713,0.28,0.0,0.0,-9999,93,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120714,0.00,0.0,0.0,-9999,90,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120715,0.00,0.0,0.0,-9999,95,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120716,0.00,0.0,0.0,-9999,97,72
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120717,0.00,0.0,0.0,-9999,99,79
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120718,0.85,0.0,0.0,-9999,94,72
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120719,0.80,0.0,0.0,-9999,83,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120720,0.00,0.0,0.0,-9999,81,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120721,0.00,0.0,0.0,-9999,87,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120722,0.00,0.0,0.0,-9999,89,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120723,0.00,0.0,0.0,-9999,97,81
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120724,0.54,0.0,0.0,-9999,84,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120725,0.01,0.0,0.0,-9999,99,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120726,0.71,0.0,0.0,-9999,89,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120727,0.03,0.0,0.0,-9999,86,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120728,0.00,0.0,0.0,-9999,82,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120729,0.00,0.0,0.0,-9999,85,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120730,0.00,0.0,0.0,-9999,92,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120731,0.16,0.0,0.0,-9999,85,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120801,0.00,0.0,0.0,-9999,90,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120802,0.00,0.0,0.0,-9999,93,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120803,0.00,0.0,0.0,-9999,95,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120804,0.37,0.0,0.0,-9999,93,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120805,0.00,0.0,0.0,-9999,84,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120806,0.00,0.0,0.0,-9999,85,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120807,0.00,0.0,0.0,-9999,92,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120808,0.00,0.0,0.0,-9999,84,72
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120809,0.05,0.0,0.0,-9999,75,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120810,0.18,0.0,0.0,-9999,76,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120811,0.00,0.0,0.0,-9999,78,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120812,0.00,0.0,0.0,-9999,76,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120813,0.40,0.0,0.0,-9999,69,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120814,0.00,0.0,0.0,-9999,84,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120815,0.00,0.0,0.0,-9999,85,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120816,0.39,0.0,0.0,-9999,76,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120817,0.00,0.0,0.0,-9999,76,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120818,0.00,0.0,0.0,-9999,77,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120819,0.00,0.0,0.0,-9999,79,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120820,0.08,0.0,0.0,-9999,74,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120821,0.00,0.0,0.0,-9999,79,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120822,0.00,0.0,0.0,-9999,85,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120823,0.03,0.0,0.0,-9999,92,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120824,0.00,0.0,0.0,-9999,94,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120825,0.00,0.0,0.0,-9999,93,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120826,0.57,0.0,0.0,-9999,79,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120827,0.00,0.0,0.0,-9999,88,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120828,0.00,0.0,0.0,-9999,86,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120829,0.00,0.0,0.0,-9999,84,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120830,0.00,0.0,0.0,-9999,90,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120831,0.00,0.0,0.0,-9999,92,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120901,0.00,0.0,0.0,-9999,75,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120902,0.00,0.0,0.0,-9999,82,73
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120903,0.00,0.0,0.0,-9999,88,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120904,0.64,0.0,0.0,-9999,90,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120905,0.16,0.0,0.0,-9999,86,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120906,0.00,0.0,0.0,-9999,86,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120907,0.06,0.0,0.0,-9999,78,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120908,0.28,0.0,0.0,-9999,73,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120909,0.00,0.0,0.0,-9999,72,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120910,0.00,0.0,0.0,-9999,75,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120911,0.00,0.0,0.0,-9999,83,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120912,0.00,0.0,0.0,-9999,86,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120913,0.19,0.0,0.0,-9999,71,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120914,0.00,0.0,0.0,-9999,76,51
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120915,0.00,0.0,0.0,-9999,79,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120916,0.00,0.0,0.0,-9999,77,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120917,0.26,0.0,0.0,-9999,78,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120918,0.00,0.0,0.0,-9999,63,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120919,0.00,0.0,0.0,-9999,73,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120920,0.00,0.0,0.0,-9999,72,51
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120921,0.15,0.0,0.0,-9999,60,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120922,0.02,0.0,0.0,-9999,59,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120923,0.00,0.0,0.0,-9999,61,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120924,0.00,0.0,0.0,-9999,70,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120925,0.00,0.0,0.0,-9999,77,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120926,0.00,0.0,0.0,-9999,68,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120927,0.00,0.0,0.0,-9999,65,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120928,0.00,0.0,0.0,-9999,67,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120929,0.00,0.0,0.0,-9999,79,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20120930,0.00,0.0,0.0,-9999,66,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121001,0.00,0.0,0.0,-9999,66,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121002,0.00,0.0,0.0,-9999,69,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121003,0.26,0.0,0.0,-9999,63,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121004,0.12,0.0,0.0,-9999,77,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121005,0.00,0.0,0.0,-9999,50,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121006,0.00,0.0,0.0,-9999,50,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121007,0.00,0.0,0.0,-9999,51,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121008,0.00,0.0,0.0,-9999,60,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121009,0.17,0.0,0.0,-9999,65,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121010,0.00,0.0,0.0,-9999,51,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121011,0.02,0.0,0.0,-9999,67,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121012,0.00,0.0,0.0,-9999,53,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121013,0.21,0.0,0.0,-9999,67,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121014,0.77,0.0,0.0,-9999,71,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121015,0.00,0.0,0.0,-9999,60,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121016,0.00,0.0,0.0,-9999,70,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121017,0.51,0.0,0.0,-9999,68,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121018,0.07,0.0,0.0,-9999,54,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121019,0.02,0.0,0.0,-9999,52,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121020,0.00,0.0,0.0,-9999,59,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121021,0.00,0.0,0.0,-9999,68,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121022,0.81,0.0,0.0,-9999,65,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121023,0.06,0.0,0.0,-9999,70,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121024,0.00,0.0,0.0,-9999,78,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121025,0.13,0.0,0.0,-9999,75,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121026,0.00,0.0,0.0,-9999,51,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121027,0.00,0.0,0.0,-9999,48,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121028,0.00,0.0,0.0,-9999,49,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121029,0.00,0.0,0.0,-9999,51,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121030,0.00,0.0,0.0,-9999,48,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121031,0.00,0.0,0.0,-9999,50,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121101,0.00,0.0,0.0,-9999,54,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121102,0.00,0.0,0.0,-9999,48,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121103,0.00,0.0,0.0,-9999,45,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121104,0.00,0.0,0.0,-9999,48,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121105,0.00,0.0,0.0,-9999,44,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121106,0.13,0.0,0.0,-9999,42,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121107,0.03,0.0,0.0,-9999,47,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121108,0.00,0.0,0.0,-9999,45,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121109,0.00,0.0,0.0,-9999,56,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121110,0.22,0.0,0.0,-9999,66,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121111,0.29,0.0,0.0,-9999,70,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121112,0.00,0.0,0.0,-9999,40,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121113,0.00,0.0,0.0,-9999,41,24
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121114,0.00,0.0,0.0,-9999,45,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20121115,0.00,0.0,0.0,-9999,48,30
